timestamp,tilt X,tilt Y,alpha,beta,xC_det4,yC_det4,Centroid_det4,xC_det5,yC_det5,Centroid_det5,xC_det14,yC_det14,Centroid_det14
2014-172-00:00:03.400000000,0.32597266787006,91.0934224890959,91.0934047909949,0.326032033962494,0.0289775264378485,0.409633217218475,0.410656875855275,0.0188867976893003,0.41712112139697,0.417548489450533,0.00482932008080137,0.105033632558596,0.105144597107493
2014-172-00:00:03.500000000,0.346692562076057,91.0861144540304,91.0860945683672,0.346754860186794,0.0460808677683839,0.408231192993785,0.410823749687644,0.0182071541099766,0.417438084769297,0.41783496152984,0.00483753639009099,0.104827476705113,0.104939037687062
2014-172-00:00:03.600000000,0.368038121848257,91.0786281729413,91.0786059177196,0.368103346722558,0.0544123064452783,0.410804613028958,0.414392482048802,0.0181432384249406,0.416683094180837,0.417077904085868,0.00451369672525585,0.106105964471773,0.106201926322514
2014-172-00:00:03.700000000,0.38998243771138,91.0710361840438,91.0710113716941,0.390050581754126,0.0103708154955771,0.41585037399295,0.415979671815967,0.017140764549463,0.416556790007097,0.416909300820162,0.00421297519617731,0.106940646317267,0.107023600176589
2014-172-00:00:03.800000000,0.412352465206556,91.0633898799944,91.0633623375522,0.412423492573768,0.00615354402264059,0.410114684907995,0.410160847572294,0.0160657763240004,0.416603997440021,0.416913659948793,0.00410904668939871,0.105447190145765,0.105527220063512
2014-172-00:00:03.900000000,0.435136265087867,91.0555709456983,91.055540501133,0.43521011833493,0.0227095928304366,0.39124789138989,0.391906415006898,0.0158505446215194,0.415703199589659,0.416005276305335,0.00386346366163364,0.106022509584321,0.106092878601828
2014-172-00:00:04.000000000,0.458539895359902,91.0476809005797,91.0476473458219,0.458616561196643,0.0467929431974713,0.4247998255244,0.427369244680338,0.0159566214957142,0.415278089338134,0.415584534425776,0.00355941186273078,0.104732243645459,0.104792710967034
2014-172-00:00:04.100000000,0.482402812705859,91.0395700957161,91.0395332452256,0.48248222379865,0.0770600293799533,0.404948437760906,0.412215338595057,0.0166031793732573,0.414749440750438,0.415081635546673,0.00348014681983581,0.10122063350203,0.10128044267498
2014-172-00:00:04.200000000,0.506616375370757,91.0314576962043,91.0314173708033,0.506698475305314,0.0353696981052687,0.386172138815545,0.387788520125893,0.0165314849904744,0.413595458637398,0.413925710002978,0.00382081844876745,0.100154175701065,0.100227030106545
2014-172-00:00:04.300000000,0.531300946298022,91.0232401507808,91.0231961534275,0.53138567943609,0.0421894379054807,0.386889085754356,0.389182622102557,0.0169429246207745,0.412590371737325,0.412938103769862,0.00387584347453846,0.0986985978203873,0.0987746697000282
2014-172-00:00:04.400000000,0.556367272904003,91.0148324129877,91.0147845627363,0.556454550834669,0.0269622442861425,0.379920385366556,0.380875913958888,0.0170732890204305,0.411058703634956,0.411413119664438,0.00430028382749674,0.0953473042691971,0.0954442291204653
2014-172-00:00:04.500000000,0.581878476244328,91.0064292281825,91.006377322668,0.581968250018156,0.0403040164345428,0.387803850757076,0.389892601113143,0.0175343605709774,0.410152328371215,0.410526961683349,0.00414460664501622,0.0942595321113968,0.0943506076191423
