"value","timestamp"
-16105.7,"2009-10-11 23:06:00.884000000"
-16153.2,"2009-10-11 23:06:16.884000000"
-16180,"2009-10-11 23:06:32.884000000"
-16233.5,"2009-10-11 23:06:48.884000000"
-16266.1,"2009-10-11 23:07:04.885000000"
-16319.6,"2009-10-11 23:07:20.884000000"
-16367.2,"2009-10-11 23:07:36.884000000"
-16435.5,"2009-10-11 23:07:52.884000000"
-16486,"2009-10-11 23:08:08.884000000"
-16578.2,"2009-10-11 23:08:24.885000000"
-16664.3,"2009-10-11 23:08:40.884000000"
-16771.3,"2009-10-11 23:08:56.884000000"
-16893.1,"2009-10-11 23:09:12.884000000"
-17015,"2009-10-11 23:09:28.884000000"
-17142.7,"2009-10-11 23:09:44.885000000"
-17288.3,"2009-10-11 23:10:00.884000000"
-17466.6,"2009-10-11 23:10:16.884000000"
-17615.2,"2009-10-11 23:10:32.884000000"
-17799.4,"2009-10-11 23:10:48.884000000"
-17992.6,"2009-10-11 23:11:04.885000000"
-18194.7,"2009-10-11 23:11:20.884000000"
-18420.5,"2009-10-11 23:11:36.884000000"
-18637.4,"2009-10-11 23:11:52.884000000"
-18854.3,"2009-10-11 23:12:08.884000000"
-19098,"2009-10-11 23:12:24.885000000"
-19347.6,"2009-10-11 23:12:40.884000000"
-19597.2,"2009-10-11 23:12:56.884000000"
-19846.8,"2009-10-11 23:13:12.884000000"
-20105.4,"2009-10-11 23:13:28.884000000"
-20352,"2009-10-11 23:13:44.885000000"
-20610.5,"2009-10-11 23:14:00.884000000"
-20866.1,"2009-10-11 23:14:16.884000000"
-21118.6,"2009-10-11 23:14:32.884000000"
-21380.1,"2009-10-11 23:14:48.884000000"
-21623.8,"2009-10-11 23:15:04.885000000"
-21861.5,"2009-10-11 23:15:20.884000000"
-22117.1,"2009-10-11 23:15:36.884000000"
-22334,"2009-10-11 23:15:52.884000000"
-22556.9,"2009-10-11 23:16:08.884000000"
-22761.9,"2009-10-11 23:16:24.885000000"
-22978.8,"2009-10-11 23:16:40.884000000"
-23183.9,"2009-10-11 23:16:56.884000000"
-23365.1,"2009-10-11 23:17:12.884000000"
-23531.5,"2009-10-11 23:17:28.884000000"
-23700.9,"2009-10-11 23:17:44.885000000"
-23846.5,"2009-10-11 23:18:00.884000000"
-23968.3,"2009-10-11 23:18:16.884000000"
-24093.1,"2009-10-11 23:18:32.884000000"
-24188.2,"2009-10-11 23:18:48.884000000"
-24304.1,"2009-10-11 23:19:04.885000000"
-24375.4,"2009-10-11 23:19:20.884000000"
-24431.9,"2009-10-11 23:19:36.884000000"
-24485.4,"2009-10-11 23:19:52.884000000"
-24535.9,"2009-10-11 23:20:08.884000000"
-24565.6,"2009-10-11 23:20:24.885000000"
-24592.4,"2009-10-11 23:20:40.884000000"
-24598.3,"2009-10-11 23:20:56.884000000"
-24583.4,"2009-10-11 23:21:12.884000000"
-24565.6,"2009-10-11 23:21:28.884000000"
-24541.8,"2009-10-11 23:21:44.885000000"
-24488.4,"2009-10-11 23:22:00.884000000"
-24440.8,"2009-10-11 23:22:16.883000000"
-24357.6,"2009-10-11 23:22:32.883000000"
-24292.2,"2009-10-11 23:22:48.883000000"
-24191.2,"2009-10-11 23:23:04.885000000"
-24066.4,"2009-10-11 23:23:20.883000000"
-23941.6,"2009-10-11 23:23:36.883000000"
-23790,"2009-10-11 23:23:52.883000000"
-23632.6,"2009-10-11 23:24:08.883000000"
-23442.4,"2009-10-11 23:24:24.885000000"
-23255.2,"2009-10-11 23:24:40.883000000"
-23026.4,"2009-10-11 23:24:56.883000000"
-22797.6,"2009-10-11 23:25:12.883000000"
-22571.7,"2009-10-11 23:25:28.883000000"
-22307.3,"2009-10-11 23:25:44.884000000"
-22030.9,"2009-10-11 23:26:00.883000000"
-21748.6,"2009-10-11 23:26:16.883000000"
-21430.7,"2009-10-11 23:26:32.884000000"
-21097.8,"2009-10-11 23:26:48.883000000"
-20773.9,"2009-10-11 23:27:04.885000000"
-20420.3,"2009-10-11 23:27:20.883000000"
-20045.9,"2009-10-11 23:27:36.883000000"
-19653.7,"2009-10-11 23:27:52.883000000"
-19225.8,"2009-10-11 23:28:08.883000000"
-18774.1,"2009-10-11 23:28:24.884000000"
-18337.3,"2009-10-11 23:28:40.883000000"
-17885.6,"2009-10-11 23:28:56.883000000"
-17419.1,"2009-10-11 23:29:12.883000000"
-16952.6,"2009-10-11 23:29:28.883000000"
-16474.1,"2009-10-11 23:29:44.885000000"
-15960.1,"2009-10-11 23:30:00.883000000"
-15434.1,"2009-10-11 23:30:16.883000000"
-14917.1,"2009-10-11 23:30:32.883000000"
-14376.2,"2009-10-11 23:30:48.883000000"
-13853.3,"2009-10-11 23:31:04.884000000"
-13306.5,"2009-10-11 23:31:20.883000000"
-12756.8,"2009-10-11 23:31:36.883000000"
-12227.8,"2009-10-11 23:31:52.883000000"
-11663.2,"2009-10-11 23:32:08.883000000"
-11146.2,"2009-10-11 23:32:24.885000000"
-10590.5,"2009-10-11 23:32:40.883000000"
-10028.9,"2009-10-11 23:32:56.883000000"
-9494.03,"2009-10-11 23:33:12.883000000"
-8944.3,"2009-10-11 23:33:28.883000000"
-8421.31,"2009-10-11 23:33:44.884000000"
-7892.38,"2009-10-11 23:34:00.883000000"
-7375.33,"2009-10-11 23:34:16.883000000"
-6882.06,"2009-10-11 23:34:32.883000000"
-6427.41,"2009-10-11 23:34:48.883000000"
-5904.42,"2009-10-11 23:35:04.884000000"
-5405.21,"2009-10-11 23:35:20.883000000"
-4977.31,"2009-10-11 23:35:36.883000000"
-4588.04,"2009-10-11 23:35:52.883000000"
-4166.08,"2009-10-11 23:36:08.883000000"
-3756.01,"2009-10-11 23:36:24.884000000"
-3366.74,"2009-10-11 23:36:40.883000000"
-3039.87,"2009-10-11 23:36:56.883000000"
-2754.61,"2009-10-11 23:37:12.883000000"
-2436.65,"2009-10-11 23:37:28.883000000"
-2106.81,"2009-10-11 23:37:44.884000000"
-1833.43,"2009-10-11 23:38:00.883000000"
-1539.25,"2009-10-11 23:38:16.883000000"
-1295.59,"2009-10-11 23:38:32.883000000"
-1040.03,"2009-10-11 23:38:48.883000000"
-796.369,"2009-10-11 23:39:04.884000000"
-600.248,"2009-10-11 23:39:20.883000000"
-392.242,"2009-10-11 23:39:36.883000000"
-190.178,"2009-10-11 23:39:52.883000000"
-2.97153,"2009-10-11 23:40:08.883000000"
172.354,"2009-10-11 23:40:24.884000000"
338.764,"2009-10-11 23:40:40.883000000"
523.005,"2009-10-11 23:40:56.883000000"
745.876,"2009-10-11 23:41:12.883000000"
927.145,"2009-10-11 23:41:28.883000000"
1135.16,"2009-10-11 23:41:44.884000000"
1254.02,"2009-10-11 23:42:00.883000000"
1438.26,"2009-10-11 23:42:16.883000000"
1693.82,"2009-10-11 23:42:32.883000000"
1851.32,"2009-10-11 23:42:48.883000000"
2038.53,"2009-10-11 23:43:04.884000000"
2285.17,"2009-10-11 23:43:20.883000000"
2582.34,"2009-10-11 23:43:36.883000000"
2876.53,"2009-10-11 23:43:52.883000000"
3161.8,"2009-10-11 23:44:08.883000000"
3512.45,"2009-10-11 23:44:24.884000000"
3836.36,"2009-10-11 23:44:40.883000000"
4163.24,"2009-10-11 23:44:56.883000000"
4561.43,"2009-10-11 23:45:12.883000000"
4962.6,"2009-10-11 23:45:28.883000000"
5384.57,"2009-10-11 23:45:44.884000000"
5854.09,"2009-10-11 23:46:00.883000000"
6317.66,"2009-10-11 23:46:16.883000000"
6819.86,"2009-10-11 23:46:32.883000000"
7348.81,"2009-10-11 23:46:48.883000000"
7874.79,"2009-10-11 23:47:04.884000000"
8436.42,"2009-10-11 23:47:20.883000000"
9001.03,"2009-10-11 23:47:36.883000000"
9625.07,"2009-10-11 23:47:52.883000000"
10216.4,"2009-10-11 23:48:08.883000000"
10861.3,"2009-10-11 23:48:24.884000000"
11500.2,"2009-10-11 23:48:40.883000000"
12159.9,"2009-10-11 23:48:56.883000000"
12819.6,"2009-10-11 23:49:12.883000000"
13520.9,"2009-10-11 23:49:28.883000000"
14216.2,"2009-10-11 23:49:44.884000000"
14920.5,"2009-10-11 23:50:00.883000000"
15621.8,"2009-10-11 23:50:16.883000000"
16346.9,"2009-10-11 23:50:32.883000000"
17080.9,"2009-10-11 23:50:48.883000000"
17794,"2009-10-11 23:51:04.884000000"
18537,"2009-10-11 23:51:20.883000000"
19238.3,"2009-10-11 23:51:36.883000000"
19987.1,"2009-10-11 23:51:52.883000000"
20700.3,"2009-10-11 23:52:08.883000000"
21434.3,"2009-10-11 23:52:24.884000000"
22156.4,"2009-10-11 23:52:40.883000000"
22869.6,"2009-10-11 23:52:56.883000000"
23585.7,"2009-10-11 23:53:12.883000000"
24298.9,"2009-10-11 23:53:28.883000000"
24994.3,"2009-10-11 23:53:44.884000000"
25698.6,"2009-10-11 23:54:00.883000000"
26390.9,"2009-10-11 23:54:16.883000000"
27059.6,"2009-10-11 23:54:32.883000000"
27728.2,"2009-10-11 23:54:48.883000000"
28376,"2009-10-11 23:55:04.884000000"
29006,"2009-10-11 23:55:20.883000000"
29633,"2009-10-11 23:55:36.883000000"
30245.1,"2009-10-11 23:55:52.883000000"
30836.5,"2009-10-11 23:56:08.883000000"
31401.1,"2009-10-11 23:56:24.884000000"
31953.8,"2009-10-11 23:56:40.883000000"
32476.8,"2009-10-11 23:56:56.883000000"
32996.8,"2009-10-11 23:57:12.883000000"
33469.3,"2009-10-11 23:57:28.883000000"
33953.7,"2009-10-11 23:57:44.884000000"
34381.6,"2009-10-11 23:58:00.883000000"
34806.6,"2009-10-11 23:58:16.883000000"
35189.9,"2009-10-11 23:58:32.883000000"
35534.6,"2009-10-11 23:58:48.883000000"
35873.4,"2009-10-11 23:59:04.884000000"
36158.6,"2009-10-11 23:59:20.883000000"
36435,"2009-10-11 23:59:36.883000000"
36675.7,"2009-10-11 23:59:52.883000000"
36865.9,"2009-10-12 00:00:08.883000000"
37029.3,"2009-10-12 00:00:24.884000000"
37174.9,"2009-10-12 00:00:40.883000000"
37270,"2009-10-12 00:00:56.883000000"
37323.5,"2009-10-12 00:01:12.883000000"
37365.1,"2009-10-12 00:01:28.883000000"
37347.3,"2009-10-12 00:01:44.884000000"
37290.8,"2009-10-12 00:02:00.883000000"
37219.5,"2009-10-12 00:02:16.883000000"
37085.8,"2009-10-12 00:02:32.883000000"
36931.3,"2009-10-12 00:02:48.883000000"
36735.1,"2009-10-12 00:03:04.884000000"
36506.3,"2009-10-12 00:03:20.883000000"
36227,"2009-10-12 00:03:36.883000000"
35909,"2009-10-12 00:03:52.883000000"
35564.3,"2009-10-12 00:04:08.883000000"
35184,"2009-10-12 00:04:24.884000000"
34773.9,"2009-10-12 00:04:40.883000000"
34304.4,"2009-10-12 00:04:56.883000000"
33820,"2009-10-12 00:05:12.883000000"
33288.1,"2009-10-12 00:05:28.883000000"
32741.3,"2009-10-12 00:05:44.884000000"
32152.9,"2009-10-12 00:06:00.883000000"
31540.8,"2009-10-12 00:06:16.883000000"
30913.7,"2009-10-12 00:06:32.883000000"
30257,"2009-10-12 00:06:48.883000000"
29573.5,"2009-10-12 00:07:04.884000000"
28857.4,"2009-10-12 00:07:20.883000000"
28138.2,"2009-10-12 00:07:36.883000000"
27395.3,"2009-10-12 00:07:52.883000000"
26643.5,"2009-10-12 00:08:08.883000000"
25894.7,"2009-10-12 00:08:24.884000000"
25148.8,"2009-10-12 00:08:40.883000000"
24376.2,"2009-10-12 00:08:56.883000000"
23606.5,"2009-10-12 00:09:12.883000000"
22822,"2009-10-12 00:09:28.883000000"
22055.3,"2009-10-12 00:09:44.884000000"
21306.5,"2009-10-12 00:10:00.883000000"
20533.9,"2009-10-12 00:10:16.883000000"
19791,"2009-10-12 00:10:32.883000000"
19045.1,"2009-10-12 00:10:48.883000000"
18311.1,"2009-10-12 00:11:04.884000000"
17577.1,"2009-10-12 00:11:20.883000000"
16849.1,"2009-10-12 00:11:36.883000000"
16147.8,"2009-10-12 00:11:52.883000000"
15431.6,"2009-10-12 00:12:08.883000000"
14766,"2009-10-12 00:12:24.884000000"
14097.4,"2009-10-12 00:12:40.883000000"
13449.5,"2009-10-12 00:12:56.883000000"
12807.7,"2009-10-12 00:13:12.883000000"
12192.5,"2009-10-12 00:13:28.883000000"
11595.3,"2009-10-12 00:13:44.884000000"
11000.9,"2009-10-12 00:14:00.883000000"
10424.4,"2009-10-12 00:14:16.883000000"
9853.88,"2009-10-12 00:14:32.883000000"
9318.99,"2009-10-12 00:14:48.883000000"
8775.19,"2009-10-12 00:15:04.884000000"
8252.18,"2009-10-12 00:15:20.883000000"
7758.89,"2009-10-12 00:15:36.883000000"
7271.55,"2009-10-12 00:15:52.883000000"
6790.15,"2009-10-12 00:16:08.883000000"
6341.43,"2009-10-12 00:16:24.884000000"
5907.58,"2009-10-12 00:16:40.883000000"
5473.72,"2009-10-12 00:16:56.883000000"
5039.86,"2009-10-12 00:17:12.883000000"
4632.75,"2009-10-12 00:17:28.883000000"
4246.44,"2009-10-12 00:17:44.884000000"
3854.19,"2009-10-12 00:18:00.883000000"
3479.76,"2009-10-12 00:18:16.883000000"
3123.17,"2009-10-12 00:18:32.883000000"
2802.24,"2009-10-12 00:18:48.883000000"
2451.58,"2009-10-12 00:19:04.884000000"
2127.68,"2009-10-12 00:19:20.883000000"
1788.91,"2009-10-12 00:19:36.883000000"
1515.53,"2009-10-12 00:19:52.883000000"
1150.02,"2009-10-12 00:20:08.883000000"
882.57,"2009-10-12 00:20:24.884000000"
531.92,"2009-10-12 00:20:40.883000000"
276.36,"2009-10-12 00:20:56.883000000"
-17.8292,"2009-10-12 00:21:12.883000000"
-279.324,"2009-10-12 00:21:28.883000000"
-546.761,"2009-10-12 00:21:44.884000000"
-793.398,"2009-10-12 00:22:00.883000000"
-1063.81,"2009-10-12 00:22:16.883000000"
-1331.24,"2009-10-12 00:22:32.882000000"
-1589.77,"2009-10-12 00:22:48.882000000"
-1848.29,"2009-10-12 00:23:04.884000000"
-2091.96,"2009-10-12 00:23:20.882000000"
-2368.31,"2009-10-12 00:23:36.882000000"
-2629.8,"2009-10-12 00:23:52.882000000"
-2894.27,"2009-10-12 00:24:08.882000000"
-3158.73,"2009-10-12 00:24:24.884000000"
-3441.03,"2009-10-12 00:24:40.882000000"
-3732.24,"2009-10-12 00:24:56.882000000"
-4029.39,"2009-10-12 00:25:12.882000000"
-4356.26,"2009-10-12 00:25:28.882000000"
-4677.18,"2009-10-12 00:25:44.884000000"
-5009.99,"2009-10-12 00:26:00.883000000"
-5304.18,"2009-10-12 00:26:16.883000000"
-5696.42,"2009-10-12 00:26:32.883000000"
-6082.72,"2009-10-12 00:26:48.883000000"
-6433.36,"2009-10-12 00:27:04.884000000"
-6798.85,"2009-10-12 00:27:20.883000000"
-7149.49,"2009-10-12 00:27:36.883000000"
-7526.88,"2009-10-12 00:27:52.883000000"
-7910.21,"2009-10-12 00:28:08.883000000"
-8293.53,"2009-10-12 00:28:24.884000000"
-8688.75,"2009-10-12 00:28:40.883000000"
-9066.13,"2009-10-12 00:28:56.883000000"
-9470.26,"2009-10-12 00:29:12.883000000"
-9862.5,"2009-10-12 00:29:28.883000000"
-10233.9,"2009-10-12 00:29:44.884000000"
-10614.3,"2009-10-12 00:30:00.883000000"
-10994.7,"2009-10-12 00:30:16.883000000"
-11342.3,"2009-10-12 00:30:32.883000000"
-11690,"2009-10-12 00:30:48.883000000"
-12013.9,"2009-10-12 00:31:04.884000000"
-12340.8,"2009-10-12 00:31:20.883000000"
-12608.2,"2009-10-12 00:31:36.883000000"
-12896.4,"2009-10-12 00:31:52.883000000"
-13175.8,"2009-10-12 00:32:08.883000000"
-13440.2,"2009-10-12 00:32:24.884000000"
-13677.9,"2009-10-12 00:32:40.883000000"
-13912.7,"2009-10-12 00:32:56.883000000"
-14138.5,"2009-10-12 00:33:12.883000000"
-14331.7,"2009-10-12 00:33:28.883000000"
-14518.9,"2009-10-12 00:33:44.884000000"
-14706.1,"2009-10-12 00:34:00.883000000"
-14884.4,"2009-10-12 00:34:16.883000000"
-15038.9,"2009-10-12 00:34:32.883000000"
-15229.1,"2009-10-12 00:34:48.883000000"
-15374.7,"2009-10-12 00:35:04.884000000"
-15535.1,"2009-10-12 00:35:20.883000000"
-15692.6,"2009-10-12 00:35:36.883000000"
-15823.4,"2009-10-12 00:35:52.883000000"
-15960.1,"2009-10-12 00:36:08.883000000"
-16111.6,"2009-10-12 00:36:24.884000000"
-16245.3,"2009-10-12 00:36:40.883000000"
-16396.9,"2009-10-12 00:36:56.883000000"
-16551.4,"2009-10-12 00:37:12.883000000"
-16697,"2009-10-12 00:37:28.883000000"
-16860.4,"2009-10-12 00:37:44.884000000"
-17023.9,"2009-10-12 00:38:00.883000000"
-17184.3,"2009-10-12 00:38:16.883000000"
-17368.6,"2009-10-12 00:38:32.883000000"
-17573.6,"2009-10-12 00:38:48.883000000"
-17754.9,"2009-10-12 00:39:04.884000000"
-17977.7,"2009-10-12 00:39:20.883000000"
-18188.7,"2009-10-12 00:39:36.883000000"
-18408.6,"2009-10-12 00:39:52.883000000"
-18625.5,"2009-10-12 00:40:08.883000000"
-18869.2,"2009-10-12 00:40:24.884000000"
-19115.8,"2009-10-12 00:40:40.883000000"
-19350.6,"2009-10-12 00:40:56.883000000"
-19612.1,"2009-10-12 00:41:12.883000000"
-19846.8,"2009-10-12 00:41:28.883000000"
-20105.4,"2009-10-12 00:41:44.884000000"
-20369.8,"2009-10-12 00:42:00.883000000"
-20619.4,"2009-10-12 00:42:16.883000000"
-20883.9,"2009-10-12 00:42:32.883000000"
-21136.5,"2009-10-12 00:42:48.883000000"
-21389.1,"2009-10-12 00:43:04.884000000"
-21647.6,"2009-10-12 00:43:20.883000000"
-21903.1,"2009-10-12 00:43:36.883000000"
-22134.9,"2009-10-12 00:43:52.883000000"
-22378.6,"2009-10-12 00:44:08.883000000"
-22601.4,"2009-10-12 00:44:24.884000000"
-22845.1,"2009-10-12 00:44:40.883000000"
-23047.2,"2009-10-12 00:44:56.883000000"
-23276,"2009-10-12 00:45:12.883000000"
-23481,"2009-10-12 00:45:28.881000000"
-23671.2,"2009-10-12 00:45:44.882000000"
-23882.2,"2009-10-12 00:46:00.881000000"
-24060.5,"2009-10-12 00:46:16.881000000"
-24220.9,"2009-10-12 00:46:32.881000000"
-24399.2,"2009-10-12 00:46:48.881000000"
-24550.8,"2009-10-12 00:47:04.882000000"
-24699.3,"2009-10-12 00:47:20.881000000"
-24806.3,"2009-10-12 00:47:36.881000000"
-24931.1,"2009-10-12 00:47:52.881000000"
-25055.9,"2009-10-12 00:48:08.881000000"
-25133.2,"2009-10-12 00:48:24.882000000"
-25207.5,"2009-10-12 00:48:40.881000000"
-25269.9,"2009-10-12 00:48:56.881000000"
-25323.4,"2009-10-12 00:49:12.881000000"
-25382.8,"2009-10-12 00:49:28.881000000"
-25400.6,"2009-10-12 00:49:44.882000000"
-25415.5,"2009-10-12 00:50:00.881000000"
-25412.5,"2009-10-12 00:50:16.881000000"
-25412.5,"2009-10-12 00:50:32.881000000"
-25370.9,"2009-10-12 00:50:48.881000000"
-25314.4,"2009-10-12 00:51:04.882000000"
-25249.1,"2009-10-12 00:51:20.881000000"
-25183.7,"2009-10-12 00:51:36.881000000"
-25082.7,"2009-10-12 00:51:52.881000000"
-24969.7,"2009-10-12 00:52:08.881000000"
-24847.9,"2009-10-12 00:52:24.882000000"
-24711.2,"2009-10-12 00:52:40.881000000"
-24541.8,"2009-10-12 00:52:56.881000000"
-24360.6,"2009-10-12 00:53:12.881000000"
-24185.3,"2009-10-12 00:53:28.881000000"
-23965.4,"2009-10-12 00:53:44.882000000"
-23748.4,"2009-10-12 00:54:00.881000000"
-23522.6,"2009-10-12 00:54:16.881000000"
-23261.1,"2009-10-12 00:54:32.881000000"
-23011.5,"2009-10-12 00:54:48.881000000"
-22729.2,"2009-10-12 00:55:04.882000000"
-22449.9,"2009-10-12 00:55:20.881000000"
-22149.8,"2009-10-12 00:55:36.881000000"
-21834.8,"2009-10-12 00:55:52.881000000"
-21510.9,"2009-10-12 00:56:08.881000000"
-21163.2,"2009-10-12 00:56:24.882000000"
-20824.5,"2009-10-12 00:56:40.881000000"
-20453,"2009-10-12 00:56:56.881000000"
-20087.5,"2009-10-12 00:57:12.881000000"
-19692.3,"2009-10-12 00:57:28.881000000"
-19282.2,"2009-10-12 00:57:44.882000000"
-18872.2,"2009-10-12 00:58:00.881000000"
-18462.1,"2009-10-12 00:58:16.881000000"
-18028.3,"2009-10-12 00:58:32.881000000"
-17582.5,"2009-10-12 00:58:48.881000000"
-17130.9,"2009-10-12 00:59:04.882000000"
-16688.1,"2009-10-12 00:59:20.881000000"
-16200.8,"2009-10-12 00:59:36.881000000"
-15710.5,"2009-10-12 00:59:52.881000000"
-15220.2,"2009-10-12 01:00:08.881000000"
-14732.8,"2009-10-12 01:00:24.882000000"
-14209.8,"2009-10-12 01:00:40.881000000"
-13695.8,"2009-10-12 01:00:56.881000000"
-13181.7,"2009-10-12 01:01:12.881000000"
-12658.7,"2009-10-12 01:01:28.881000000"
-12129.8,"2009-10-12 01:01:44.882000000"
-11609.8,"2009-10-12 01:02:00.881000000"
-11080.8,"2009-10-12 01:02:16.881000000"
-10554.9,"2009-10-12 01:02:32.881000000"
-10014,"2009-10-12 01:02:48.881000000"
-9497,"2009-10-12 01:03:04.882000000"
-8979.96,"2009-10-12 01:03:20.881000000"
-8462.91,"2009-10-12 01:03:36.881000000"
-7963.69,"2009-10-12 01:03:52.881000000"
-7467.45,"2009-10-12 01:04:08.881000000"
-6977.15,"2009-10-12 01:04:24.882000000"
-6516.56,"2009-10-12 01:04:40.881000000"
-6050.03,"2009-10-12 01:04:56.881000000"
-5598.36,"2009-10-12 01:05:12.881000000"
-5167.49,"2009-10-12 01:05:28.881000000"
-4757.42,"2009-10-12 01:05:44.882000000"
-4320.6,"2009-10-12 01:06:00.881000000"
-3955.1,"2009-10-12 01:06:16.881000000"
-3610.41,"2009-10-12 01:06:32.881000000"
-3265.71,"2009-10-12 01:06:48.881000000"
-2923.98,"2009-10-12 01:07:04.882000000"
-2629.8,"2009-10-12 01:07:20.881000000"
-2344.53,"2009-10-12 01:07:36.881000000"
-2074.13,"2009-10-12 01:07:52.881000000"
-1797.77,"2009-10-12 01:08:08.881000000"
-1607.6,"2009-10-12 01:08:24.882000000"
-1292.61,"2009-10-12 01:08:40.881000000"
-1114.32,"2009-10-12 01:08:56.881000000"
-968.718,"2009-10-12 01:09:12.881000000"
-704.252,"2009-10-12 01:09:28.881000000"
-484.359,"2009-10-12 01:09:44.882000000"
-297.153,"2009-10-12 01:10:00.881000000"
-65.3736,"2009-10-12 01:10:16.881000000"
148.581,"2009-10-12 01:10:32.881000000"
329.85,"2009-10-12 01:10:48.881000000"
540.834,"2009-10-12 01:11:04.882000000"
745.876,"2009-10-12 01:11:20.881000000"
840.968,"2009-10-12 01:11:36.881000000"
1040.07,"2009-10-12 01:11:52.881000000"
1295.63,"2009-10-12 01:12:08.881000000"
1583.87,"2009-10-12 01:12:24.882000000"
1860.23,"2009-10-12 01:12:40.881000000"
2112.82,"2009-10-12 01:12:56.881000000"
2407.01,"2009-10-12 01:13:12.881000000"
2716.06,"2009-10-12 01:13:28.881000000"
3028.08,"2009-10-12 01:13:44.882000000"
3384.67,"2009-10-12 01:14:00.881000000"
3753.15,"2009-10-12 01:14:16.881000000"
4148.38,"2009-10-12 01:14:32.881000000"
4555.49,"2009-10-12 01:14:48.881000000"
5004.2,"2009-10-12 01:15:04.882000000"
5464.81,"2009-10-12 01:15:20.881000000"
5964.04,"2009-10-12 01:15:36.881000000"
6463.27,"2009-10-12 01:15:52.881000000"
6980.33,"2009-10-12 01:16:08.881000000"
7506.31,"2009-10-12 01:16:24.882000000"
8070.91,"2009-10-12 01:16:40.881000000"
8620.66,"2009-10-12 01:16:56.881000000"
9206.07,"2009-10-12 01:17:12.881000000"
9812.28,"2009-10-12 01:17:28.881000000"
10427.4,"2009-10-12 01:17:44.882000000"
11048.5,"2009-10-12 01:18:00.881000000"
11684.4,"2009-10-12 01:18:16.881000000"
12332.2,"2009-10-12 01:18:32.881000000"
13000.8,"2009-10-12 01:18:48.881000000"
13651.6,"2009-10-12 01:19:04.882000000"
14314.3,"2009-10-12 01:19:20.881000000"
14991.8,"2009-10-12 01:19:36.881000000"
15684.2,"2009-10-12 01:19:52.881000000"
16343.9,"2009-10-12 01:20:08.881000000"
17024.4,"2009-10-12 01:20:24.882000000"
17684.1,"2009-10-12 01:20:40.881000000"
18367.6,"2009-10-12 01:20:56.881000000"
19030.2,"2009-10-12 01:21:12.881000000"
19707.8,"2009-10-12 01:21:28.881000000"
20376.4,"2009-10-12 01:21:44.882000000"
21056.9,"2009-10-12 01:22:00.881000000"
21722.5,"2009-10-12 01:22:16.881000000"
22376.3,"2009-10-12 01:22:32.881000000"
23036,"2009-10-12 01:22:48.881000000"
23707.6,"2009-10-12 01:23:04.882000000"
24334.6,"2009-10-12 01:23:20.881000000"
24967.5,"2009-10-12 01:23:36.881000000"
25606.4,"2009-10-12 01:23:52.881000000"
26230.5,"2009-10-12 01:24:08.881000000"
26845.6,"2009-10-12 01:24:24.882000000"
27428,"2009-10-12 01:24:40.881000000"
28001.6,"2009-10-12 01:24:56.881000000"
28572.1,"2009-10-12 01:25:12.881000000"
29130.8,"2009-10-12 01:25:28.881000000"
29671.6,"2009-10-12 01:25:44.882000000"
30194.6,"2009-10-12 01:26:00.881000000"
30699.8,"2009-10-12 01:26:16.881000000"
31190.1,"2009-10-12 01:26:32.881000000"
31650.7,"2009-10-12 01:26:48.881000000"
32126.2,"2009-10-12 01:27:04.882000000"
32560,"2009-10-12 01:27:20.881000000"
32964.2,"2009-10-12 01:27:36.881000000"
33335.6,"2009-10-12 01:27:52.881000000"
33692.2,"2009-10-12 01:28:08.881000000"
34007.2,"2009-10-12 01:28:24.882000000"
34298.4,"2009-10-12 01:28:40.881000000"
34556.9,"2009-10-12 01:28:56.881000000"
34812.5,"2009-10-12 01:29:12.881000000"
35005.7,"2009-10-12 01:29:28.881000000"
35175,"2009-10-12 01:29:44.882000000"
35305.8,"2009-10-12 01:30:00.881000000"
35374.1,"2009-10-12 01:30:16.881000000"
35436.5,"2009-10-12 01:30:32.881000000"
35448.4,"2009-10-12 01:30:48.881000000"
35403.9,"2009-10-12 01:31:04.882000000"
35338.5,"2009-10-12 01:31:20.881000000"
35225.6,"2009-10-12 01:31:36.881000000"
35059.1,"2009-10-12 01:31:52.881000000"
34857.1,"2009-10-12 01:32:08.881000000"
34631.2,"2009-10-12 01:32:24.882000000"
34322.2,"2009-10-12 01:32:40.881000000"
34010.2,"2009-10-12 01:32:56.881000000"
33635.7,"2009-10-12 01:33:12.881000000"
33246.5,"2009-10-12 01:33:28.881000000"
32812.6,"2009-10-12 01:33:44.882000000"
32343.1,"2009-10-12 01:34:00.881000000"
31837.9,"2009-10-12 01:34:16.881000000"
31300.1,"2009-10-12 01:34:32.881000000"
30735.4,"2009-10-12 01:34:48.881000000"
30135.2,"2009-10-12 01:35:04.882000000"
29502.2,"2009-10-12 01:35:20.881000000"
28854.4,"2009-10-12 01:35:36.881000000"
28185.8,"2009-10-12 01:35:52.881000000"
27496.4,"2009-10-12 01:36:08.881000000"
26780.2,"2009-10-12 01:36:24.882000000"
26061.1,"2009-10-12 01:36:40.881000000"
25342,"2009-10-12 01:36:56.880000000"
24605,"2009-10-12 01:37:12.880000000"
23844.3,"2009-10-12 01:37:28.880000000"
23113.2,"2009-10-12 01:37:44.882000000"
22358.5,"2009-10-12 01:38:00.881000000"
21618.5,"2009-10-12 01:38:16.880000000"
20884.5,"2009-10-12 01:38:32.880000000"
